State,State ANSI,Ag District,Ag District Code,County,County ANSI,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
WISCONSIN,55,NORTH CENTRAL,20,CLARK,19,PEPPERS,"PEPPERS, BELL, FRESH MARKET - ACRES HARVESTED",TOTAL,NOT SPECIFIED,7,12.9
WISCONSIN,55,NORTH CENTRAL,20,CLARK,19,PEPPERS,"PEPPERS, BELL, FRESH MARKET - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,23,24.1
WISCONSIN,55,NORTH CENTRAL,20,CLARK,19,PEPPERS,"PEPPERS, CHILE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,2,1.9
WISCONSIN,55,NORTH CENTRAL,20,CLARK,19,PEPPERS,"PEPPERS, CHILE - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,10,28.8
WISCONSIN,55,NORTH CENTRAL,20,CLARK,19,PEPPERS,"PEPPERS, CHILE, FRESH MARKET - ACRES HARVESTED",TOTAL,NOT SPECIFIED,2,18.2
WISCONSIN,55,NORTH CENTRAL,20,CLARK,19,PEPPERS,"PEPPERS, CHILE, FRESH MARKET - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,10,29.1
WISCONSIN,55,NORTH CENTRAL,20,CLARK,19,POTATOES,POTATOES - ACRES HARVESTED,TOTAL,NOT SPECIFIED,11,0.4
WISCONSIN,55,NORTH CENTRAL,20,CLARK,19,POTATOES,POTATOES - OPERATIONS WITH AREA HARVESTED,TOTAL,NOT SPECIFIED,24,22.1
WISCONSIN,55,NORTH CENTRAL,20,CLARK,19,POTATOES,"POTATOES, FRESH MARKET - ACRES HARVESTED",TOTAL,NOT SPECIFIED,11,0.7
WISCONSIN,55,NORTH CENTRAL,20,CLARK,19,POTATOES,"POTATOES, FRESH MARKET - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,24,24.1
WISCONSIN,55,NORTH CENTRAL,20,CLARK,19,PUMPKINS,PUMPKINS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,26,15.6
WISCONSIN,55,NORTH CENTRAL,20,CLARK,19,PUMPKINS,PUMPKINS - OPERATIONS WITH AREA HARVESTED,TOTAL,NOT SPECIFIED,23,19.7
WISCONSIN,55,NORTH CENTRAL,20,CLARK,19,PUMPKINS,"PUMPKINS, FRESH MARKET - ACRES HARVESTED",TOTAL,NOT SPECIFIED,26,15.6
WISCONSIN,55,NORTH CENTRAL,20,CLARK,19,PUMPKINS,"PUMPKINS, FRESH MARKET - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,23,19.7
WISCONSIN,55,NORTH CENTRAL,20,CLARK,19,RHUBARB,RHUBARB - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
WISCONSIN,55,NORTH CENTRAL,20,CLARK,19,RHUBARB,RHUBARB - OPERATIONS WITH AREA HARVESTED,TOTAL,NOT SPECIFIED,1,45.9
WISCONSIN,55,NORTH CENTRAL,20,CLARK,19,RHUBARB,"RHUBARB, FRESH MARKET - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
WISCONSIN,55,NORTH CENTRAL,20,CLARK,19,RHUBARB,"RHUBARB, FRESH MARKET - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,1,45.9
WISCONSIN,55,NORTH CENTRAL,20,CLARK,19,SPINACH,SPINACH - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
WISCONSIN,55,NORTH CENTRAL,20,CLARK,19,SPINACH,SPINACH - OPERATIONS WITH AREA HARVESTED,TOTAL,NOT SPECIFIED,1,53
WISCONSIN,55,NORTH CENTRAL,20,CLARK,19,SPINACH,"SPINACH, FRESH MARKET - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
WISCONSIN,55,NORTH CENTRAL,20,CLARK,19,SPINACH,"SPINACH, FRESH MARKET - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,1,53
WISCONSIN,55,NORTH CENTRAL,20,CLARK,19,SQUASH,SQUASH - ACRES HARVESTED,TOTAL,NOT SPECIFIED,13,10.9
WISCONSIN,55,NORTH CENTRAL,20,CLARK,19,SQUASH,SQUASH - OPERATIONS WITH AREA HARVESTED,TOTAL,NOT SPECIFIED,13,20.2
WISCONSIN,55,NORTH CENTRAL,20,CLARK,19,SQUASH,"SQUASH, FRESH MARKET - ACRES HARVESTED",TOTAL,NOT SPECIFIED,13,10.9
WISCONSIN,55,NORTH CENTRAL,20,CLARK,19,SQUASH,"SQUASH, FRESH MARKET - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,13,20.2
WISCONSIN,55,NORTH CENTRAL,20,CLARK,19,SQUASH,"SQUASH, SUMMER - ACRES HARVESTED",TOTAL,NOT SPECIFIED,3,26.4
WISCONSIN,55,NORTH CENTRAL,20,CLARK,19,SQUASH,"SQUASH, SUMMER - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,5,39.5
WISCONSIN,55,NORTH CENTRAL,20,CLARK,19,SQUASH,"SQUASH, SUMMER, FRESH MARKET - ACRES HARVESTED",TOTAL,NOT SPECIFIED,3,26.4
WISCONSIN,55,NORTH CENTRAL,20,CLARK,19,SQUASH,"SQUASH, SUMMER, FRESH MARKET - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,5,39.5
WISCONSIN,55,NORTH CENTRAL,20,CLARK,19,SQUASH,"SQUASH, WINTER - ACRES HARVESTED",TOTAL,NOT SPECIFIED,11,10.7
WISCONSIN,55,NORTH CENTRAL,20,CLARK,19,SQUASH,"SQUASH, WINTER - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,10,20.3
WISCONSIN,55,NORTH CENTRAL,20,CLARK,19,SQUASH,"SQUASH, WINTER, FRESH MARKET - ACRES HARVESTED",TOTAL,NOT SPECIFIED,11,10.7
WISCONSIN,55,NORTH CENTRAL,20,CLARK,19,SQUASH,"SQUASH, WINTER, FRESH MARKET - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,10,20.3
WISCONSIN,55,NORTH CENTRAL,20,CLARK,19,SWEET CORN,SWEET CORN - ACRES HARVESTED,TOTAL,NOT SPECIFIED,103,1.1
WISCONSIN,55,NORTH CENTRAL,20,CLARK,19,SWEET CORN,SWEET CORN - OPERATIONS WITH AREA HARVESTED,TOTAL,NOT SPECIFIED,25,13.6
WISCONSIN,55,NORTH CENTRAL,20,CLARK,19,SWEET CORN,"SWEET CORN, FRESH MARKET - ACRES HARVESTED",TOTAL,NOT SPECIFIED,103,6.7
WISCONSIN,55,NORTH CENTRAL,20,CLARK,19,SWEET CORN,"SWEET CORN, FRESH MARKET - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,25,23.1
WISCONSIN,55,NORTH CENTRAL,20,CLARK,19,SWEET POTATOES,SWEET POTATOES - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
WISCONSIN,55,NORTH CENTRAL,20,CLARK,19,SWEET POTATOES,SWEET POTATOES - OPERATIONS WITH AREA HARVESTED,TOTAL,NOT SPECIFIED,1,61.6
WISCONSIN,55,NORTH CENTRAL,20,CLARK,19,SWEET POTATOES,"SWEET POTATOES, FRESH MARKET - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
WISCONSIN,55,NORTH CENTRAL,20,CLARK,19,SWEET POTATOES,"SWEET POTATOES, FRESH MARKET - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,1,61.6
WISCONSIN,55,NORTH CENTRAL,20,CLARK,19,TOMATOES,"TOMATOES, IN THE OPEN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,16,18.8
WISCONSIN,55,NORTH CENTRAL,20,CLARK,19,TOMATOES,"TOMATOES, IN THE OPEN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,26,19.6
WISCONSIN,55,NORTH CENTRAL,20,CLARK,19,TOMATOES,"TOMATOES, IN THE OPEN, FRESH MARKET - ACRES HARVESTED",TOTAL,NOT SPECIFIED,16,18.8
WISCONSIN,55,NORTH CENTRAL,20,CLARK,19,TOMATOES,"TOMATOES, IN THE OPEN, FRESH MARKET - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,26,19.6
WISCONSIN,55,NORTH CENTRAL,20,CLARK,19,TURNIPS,TURNIPS - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
WISCONSIN,55,NORTH CENTRAL,20,CLARK,19,TURNIPS,TURNIPS - OPERATIONS WITH AREA HARVESTED,TOTAL,NOT SPECIFIED,1,87.3
WISCONSIN,55,NORTH CENTRAL,20,CLARK,19,TURNIPS,"TURNIPS, FRESH MARKET - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
WISCONSIN,55,NORTH CENTRAL,20,CLARK,19,TURNIPS,"TURNIPS, FRESH MARKET - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,1,87.3
WISCONSIN,55,NORTH CENTRAL,20,CLARK,19,VEGETABLE TOTALS,"VEGETABLE TOTALS, IN THE OPEN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,233,1.7
WISCONSIN,55,NORTH CENTRAL,20,CLARK,19,VEGETABLE TOTALS,"VEGETABLE TOTALS, IN THE OPEN - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED, FRESH MARKET & PROCESSING","AREA HARVESTED, FRESH MARKET & PROCESSING: (0.1 TO 4.9 ACRES)",51,14.4
WISCONSIN,55,NORTH CENTRAL,20,CLARK,19,VEGETABLE TOTALS,"VEGETABLE TOTALS, IN THE OPEN - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED, FRESH MARKET & PROCESSING","AREA HARVESTED, FRESH MARKET & PROCESSING: (25.0 TO 99.9 ACRES)",1,12.7
WISCONSIN,55,NORTH CENTRAL,20,CLARK,19,VEGETABLE TOTALS,"VEGETABLE TOTALS, IN THE OPEN - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED, FRESH MARKET & PROCESSING","AREA HARVESTED, FRESH MARKET & PROCESSING: (5.0 TO 24.9 ACRES)",14,23
WISCONSIN,55,NORTH CENTRAL,20,CLARK,19,VEGETABLE TOTALS,"VEGETABLE TOTALS, IN THE OPEN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,66,9.6
WISCONSIN,55,NORTH CENTRAL,20,CLARK,19,VEGETABLE TOTALS,"VEGETABLE TOTALS, IN THE OPEN, FRESH MARKET - ACRES HARVESTED",TOTAL,NOT SPECIFIED,233,1
WISCONSIN,55,NORTH CENTRAL,20,CLARK,19,VEGETABLE TOTALS,"VEGETABLE TOTALS, IN THE OPEN, FRESH MARKET - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,66,13.6
WISCONSIN,55,NORTH CENTRAL,20,CLARK,19,"VEGETABLES, OTHER","VEGETABLES, OTHER - ACRES HARVESTED",TOTAL,NOT SPECIFIED,6,23.8
WISCONSIN,55,NORTH CENTRAL,20,CLARK,19,"VEGETABLES, OTHER","VEGETABLES, OTHER - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,6,31
WISCONSIN,55,NORTH CENTRAL,20,CLARK,19,"VEGETABLES, OTHER","VEGETABLES, OTHER, FRESH MARKET - ACRES HARVESTED",TOTAL,NOT SPECIFIED,6,23.8
WISCONSIN,55,NORTH CENTRAL,20,CLARK,19,"VEGETABLES, OTHER","VEGETABLES, OTHER, FRESH MARKET - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,6,31
WISCONSIN,55,NORTH CENTRAL,20,IRON,51,PUMPKINS,PUMPKINS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,3,15.6
WISCONSIN,55,NORTH CENTRAL,20,IRON,51,PUMPKINS,PUMPKINS - OPERATIONS WITH AREA HARVESTED,TOTAL,NOT SPECIFIED,3,19.7
WISCONSIN,55,NORTH CENTRAL,20,IRON,51,PUMPKINS,"PUMPKINS, FRESH MARKET - ACRES HARVESTED",TOTAL,NOT SPECIFIED,3,15.6
WISCONSIN,55,NORTH CENTRAL,20,IRON,51,PUMPKINS,"PUMPKINS, FRESH MARKET - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,3,19.7
WISCONSIN,55,NORTH CENTRAL,20,IRON,51,SQUASH,SQUASH - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
WISCONSIN,55,NORTH CENTRAL,20,IRON,51,SQUASH,SQUASH - OPERATIONS WITH AREA HARVESTED,TOTAL,NOT SPECIFIED,2,20.2
WISCONSIN,55,NORTH CENTRAL,20,IRON,51,SQUASH,"SQUASH, FRESH MARKET - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
WISCONSIN,55,NORTH CENTRAL,20,IRON,51,SQUASH,"SQUASH, FRESH MARKET - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,2,20.2
WISCONSIN,55,NORTH CENTRAL,20,IRON,51,SQUASH,"SQUASH, WINTER - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
WISCONSIN,55,NORTH CENTRAL,20,IRON,51,SQUASH,"SQUASH, WINTER - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,2,20.3
WISCONSIN,55,NORTH CENTRAL,20,IRON,51,SQUASH,"SQUASH, WINTER, FRESH MARKET - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
WISCONSIN,55,NORTH CENTRAL,20,IRON,51,SQUASH,"SQUASH, WINTER, FRESH MARKET - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,2,20.3
WISCONSIN,55,NORTH CENTRAL,20,IRON,51,SWEET CORN,SWEET CORN - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
WISCONSIN,55,NORTH CENTRAL,20,IRON,51,SWEET CORN,SWEET CORN - OPERATIONS WITH AREA HARVESTED,TOTAL,NOT SPECIFIED,2,13.6
WISCONSIN,55,NORTH CENTRAL,20,IRON,51,SWEET CORN,"SWEET CORN, FRESH MARKET - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
WISCONSIN,55,NORTH CENTRAL,20,IRON,51,SWEET CORN,"SWEET CORN, FRESH MARKET - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,2,23.1
WISCONSIN,55,NORTH CENTRAL,20,IRON,51,TOMATOES,"TOMATOES, IN THE OPEN - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
WISCONSIN,55,NORTH CENTRAL,20,IRON,51,TOMATOES,"TOMATOES, IN THE OPEN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,2,19.6
WISCONSIN,55,NORTH CENTRAL,20,IRON,51,TOMATOES,"TOMATOES, IN THE OPEN, FRESH MARKET - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
WISCONSIN,55,NORTH CENTRAL,20,IRON,51,TOMATOES,"TOMATOES, IN THE OPEN, FRESH MARKET - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,2,19.6
WISCONSIN,55,NORTH CENTRAL,20,IRON,51,VEGETABLE TOTALS,"VEGETABLE TOTALS, IN THE OPEN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,6,1.7
WISCONSIN,55,NORTH CENTRAL,20,IRON,51,VEGETABLE TOTALS,"VEGETABLE TOTALS, IN THE OPEN - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED, FRESH MARKET & PROCESSING","AREA HARVESTED, FRESH MARKET & PROCESSING: (0.1 TO 4.9 ACRES)",3,14.4
WISCONSIN,55,NORTH CENTRAL,20,IRON,51,VEGETABLE TOTALS,"VEGETABLE TOTALS, IN THE OPEN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,3,9.6
WISCONSIN,55,NORTH CENTRAL,20,IRON,51,VEGETABLE TOTALS,"VEGETABLE TOTALS, IN THE OPEN, FRESH MARKET - ACRES HARVESTED",TOTAL,NOT SPECIFIED,6,1
WISCONSIN,55,NORTH CENTRAL,20,IRON,51,VEGETABLE TOTALS,"VEGETABLE TOTALS, IN THE OPEN, FRESH MARKET - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,3,13.6
WISCONSIN,55,NORTH CENTRAL,20,LINCOLN,69,ASPARAGUS,ASPARAGUS - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
WISCONSIN,55,NORTH CENTRAL,20,LINCOLN,69,ASPARAGUS,ASPARAGUS - OPERATIONS WITH AREA HARVESTED,TOTAL,NOT SPECIFIED,1,32.4
WISCONSIN,55,NORTH CENTRAL,20,LINCOLN,69,ASPARAGUS,"ASPARAGUS, FRESH MARKET - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
WISCONSIN,55,NORTH CENTRAL,20,LINCOLN,69,ASPARAGUS,"ASPARAGUS, FRESH MARKET - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,1,32.4
WISCONSIN,55,NORTH CENTRAL,20,LINCOLN,69,GARLIC,GARLIC - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
WISCONSIN,55,NORTH CENTRAL,20,LINCOLN,69,GARLIC,GARLIC - OPERATIONS WITH AREA HARVESTED,TOTAL,NOT SPECIFIED,2,26.8
WISCONSIN,55,NORTH CENTRAL,20,LINCOLN,69,GARLIC,"GARLIC, FRESH MARKET - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
WISCONSIN,55,NORTH CENTRAL,20,LINCOLN,69,GARLIC,"GARLIC, FRESH MARKET - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,2,26.8
WISCONSIN,55,NORTH CENTRAL,20,LINCOLN,69,GINSENG,GINSENG - ACRES HARVESTED,TOTAL,NOT SPECIFIED,19,5.6
WISCONSIN,55,NORTH CENTRAL,20,LINCOLN,69,GINSENG,GINSENG - OPERATIONS WITH AREA HARVESTED,TOTAL,NOT SPECIFIED,6,13.3
WISCONSIN,55,NORTH CENTRAL,20,LINCOLN,69,GINSENG,"GINSENG, PROCESSING - ACRES HARVESTED",TOTAL,NOT SPECIFIED,19,5.6
WISCONSIN,55,NORTH CENTRAL,20,LINCOLN,69,GINSENG,"GINSENG, PROCESSING - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,6,13.3
WISCONSIN,55,NORTH CENTRAL,20,LINCOLN,69,PEPPERS,"PEPPERS, CHILE - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
WISCONSIN,55,NORTH CENTRAL,20,LINCOLN,69,PEPPERS,"PEPPERS, CHILE - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,1,28.8
WISCONSIN,55,NORTH CENTRAL,20,LINCOLN,69,PEPPERS,"PEPPERS, CHILE, FRESH MARKET - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
WISCONSIN,55,NORTH CENTRAL,20,LINCOLN,69,PEPPERS,"PEPPERS, CHILE, FRESH MARKET - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,1,29.1
WISCONSIN,55,NORTH CENTRAL,20,LINCOLN,69,POTATOES,POTATOES - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
WISCONSIN,55,NORTH CENTRAL,20,LINCOLN,69,POTATOES,POTATOES - OPERATIONS WITH AREA HARVESTED,TOTAL,NOT SPECIFIED,2,22.1
WISCONSIN,55,NORTH CENTRAL,20,LINCOLN,69,POTATOES,"POTATOES, FRESH MARKET - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
WISCONSIN,55,NORTH CENTRAL,20,LINCOLN,69,POTATOES,"POTATOES, FRESH MARKET - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,2,24.1
WISCONSIN,55,NORTH CENTRAL,20,LINCOLN,69,PUMPKINS,PUMPKINS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,11,15.6
WISCONSIN,55,NORTH CENTRAL,20,LINCOLN,69,PUMPKINS,PUMPKINS - OPERATIONS WITH AREA HARVESTED,TOTAL,NOT SPECIFIED,3,19.7
WISCONSIN,55,NORTH CENTRAL,20,LINCOLN,69,PUMPKINS,"PUMPKINS, FRESH MARKET - ACRES HARVESTED",TOTAL,NOT SPECIFIED,11,15.6
WISCONSIN,55,NORTH CENTRAL,20,LINCOLN,69,PUMPKINS,"PUMPKINS, FRESH MARKET - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,3,19.7
WISCONSIN,55,NORTH CENTRAL,20,LINCOLN,69,SWEET CORN,SWEET CORN - ACRES HARVESTED,TOTAL,NOT SPECIFIED,2,1.1
WISCONSIN,55,NORTH CENTRAL,20,LINCOLN,69,SWEET CORN,SWEET CORN - OPERATIONS WITH AREA HARVESTED,TOTAL,NOT SPECIFIED,3,13.6
WISCONSIN,55,NORTH CENTRAL,20,LINCOLN,69,SWEET CORN,"SWEET CORN, FRESH MARKET - ACRES HARVESTED",TOTAL,NOT SPECIFIED,2,6.7
WISCONSIN,55,NORTH CENTRAL,20,LINCOLN,69,SWEET CORN,"SWEET CORN, FRESH MARKET - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,3,23.1
WISCONSIN,55,NORTH CENTRAL,20,LINCOLN,69,TOMATOES,"TOMATOES, IN THE OPEN - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
WISCONSIN,55,NORTH CENTRAL,20,LINCOLN,69,TOMATOES,"TOMATOES, IN THE OPEN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,2,19.6
WISCONSIN,55,NORTH CENTRAL,20,LINCOLN,69,TOMATOES,"TOMATOES, IN THE OPEN, FRESH MARKET - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
WISCONSIN,55,NORTH CENTRAL,20,LINCOLN,69,TOMATOES,"TOMATOES, IN THE OPEN, FRESH MARKET - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,2,19.6
WISCONSIN,55,NORTH CENTRAL,20,LINCOLN,69,VEGETABLE TOTALS,"VEGETABLE TOTALS, IN THE OPEN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,37,1.7
WISCONSIN,55,NORTH CENTRAL,20,LINCOLN,69,VEGETABLE TOTALS,"VEGETABLE TOTALS, IN THE OPEN - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED, FRESH MARKET & PROCESSING","AREA HARVESTED, FRESH MARKET & PROCESSING: (0.1 TO 4.9 ACRES)",13,14.4
WISCONSIN,55,NORTH CENTRAL,20,LINCOLN,69,VEGETABLE TOTALS,"VEGETABLE TOTALS, IN THE OPEN - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED, FRESH MARKET & PROCESSING","AREA HARVESTED, FRESH MARKET & PROCESSING: (5.0 TO 24.9 ACRES)",2,23
WISCONSIN,55,NORTH CENTRAL,20,LINCOLN,69,VEGETABLE TOTALS,"VEGETABLE TOTALS, IN THE OPEN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,15,9.6
WISCONSIN,55,NORTH CENTRAL,20,LINCOLN,69,VEGETABLE TOTALS,"VEGETABLE TOTALS, IN THE OPEN, FRESH MARKET - ACRES HARVESTED",TOTAL,NOT SPECIFIED,18,1
WISCONSIN,55,NORTH CENTRAL,20,LINCOLN,69,VEGETABLE TOTALS,"VEGETABLE TOTALS, IN THE OPEN, FRESH MARKET - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,9,13.6
WISCONSIN,55,NORTH CENTRAL,20,LINCOLN,69,VEGETABLE TOTALS,"VEGETABLE TOTALS, IN THE OPEN, PROCESSING - ACRES HARVESTED",TOTAL,NOT SPECIFIED,19,2
WISCONSIN,55,NORTH CENTRAL,20,LINCOLN,69,VEGETABLE TOTALS,"VEGETABLE TOTALS, IN THE OPEN, PROCESSING - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,6,9.2
WISCONSIN,55,NORTH CENTRAL,20,LINCOLN,69,"VEGETABLES, OTHER","VEGETABLES, OTHER - ACRES HARVESTED",TOTAL,NOT SPECIFIED,2,23.8
WISCONSIN,55,NORTH CENTRAL,20,LINCOLN,69,"VEGETABLES, OTHER","VEGETABLES, OTHER - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,3,31
WISCONSIN,55,NORTH CENTRAL,20,LINCOLN,69,"VEGETABLES, OTHER","VEGETABLES, OTHER, FRESH MARKET - ACRES HARVESTED",TOTAL,NOT SPECIFIED,2,23.8
WISCONSIN,55,NORTH CENTRAL,20,LINCOLN,69,"VEGETABLES, OTHER","VEGETABLES, OTHER, FRESH MARKET - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,3,31
WISCONSIN,55,NORTH CENTRAL,20,MARATHON,73,ASPARAGUS,ASPARAGUS - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
WISCONSIN,55,NORTH CENTRAL,20,MARATHON,73,ASPARAGUS,ASPARAGUS - OPERATIONS WITH AREA HARVESTED,TOTAL,NOT SPECIFIED,3,32.4
WISCONSIN,55,NORTH CENTRAL,20,MARATHON,73,ASPARAGUS,"ASPARAGUS, FRESH MARKET - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
WISCONSIN,55,NORTH CENTRAL,20,MARATHON,73,ASPARAGUS,"ASPARAGUS, FRESH MARKET - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,3,32.4
WISCONSIN,55,NORTH CENTRAL,20,MARATHON,73,BEANS,"BEANS, SNAP - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
WISCONSIN,55,NORTH CENTRAL,20,MARATHON,73,BEANS,"BEANS, SNAP - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,5,15.6
WISCONSIN,55,NORTH CENTRAL,20,MARATHON,73,BEANS,"BEANS, SNAP, FRESH MARKET - ACRES HARVESTED",TOTAL,NOT SPECIFIED,1,2.6
WISCONSIN,55,NORTH CENTRAL,20,MARATHON,73,BEANS,"BEANS, SNAP, FRESH MARKET - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,4,24.6
WISCONSIN,55,NORTH CENTRAL,20,MARATHON,73,BEANS,"BEANS, SNAP, PROCESSING - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
WISCONSIN,55,NORTH CENTRAL,20,MARATHON,73,BEANS,"BEANS, SNAP, PROCESSING - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,1,14.1
WISCONSIN,55,NORTH CENTRAL,20,MARATHON,73,BEETS,BEETS - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
WISCONSIN,55,NORTH CENTRAL,20,MARATHON,73,BEETS,BEETS - OPERATIONS WITH AREA HARVESTED,TOTAL,NOT SPECIFIED,1,27.6
WISCONSIN,55,NORTH CENTRAL,20,MARATHON,73,BEETS,"BEETS, FRESH MARKET - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
WISCONSIN,55,NORTH CENTRAL,20,MARATHON,73,BEETS,"BEETS, FRESH MARKET - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,1,33.2
WISCONSIN,55,NORTH CENTRAL,20,MARATHON,73,BROCCOLI,BROCCOLI - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
